TransactionID,UserID,AmountPaid,TransactionDate,Status
TX_user_0562_7,user_0562,79.0,2025-09-29,Active
TX_user_0562_8,user_0562,79.0,2025-10-29,Active
TX_user_0562_9,user_0562,79.0,2025-11-28,Active
TX_user_0562_10,user_0562,79.0,2025-12-28,Active
TX_user_0563_0,user_0563,29.0,2025-03-25,Active
TX_user_0563_1,user_0563,29.0,2025-04-24,Active
TX_user_0563_2,user_0563,29.0,2025-05-24,Active
TX_user_0563_3,user_0563,29.0,2025-06-23,Churned
TX_user_0564_0,user_0564,29.0,2025-08-05,Active
TX_user_0564_1,user_0564,29.0,2025-09-04,Active
TX_user_0564_2,user_0564,29.0,2025-10-04,Active
TX_user_0564_3,user_0564,29.0,2025-11-03,Active
TX_user_0564_4,user_0564,29.0,2025-12-03,Active
TX_user_0565_0,user_0565,29.0,2025-12-08,Active
TX_user_0566_0,user_0566,29.0,2025-07-06,Active
TX_user_0566_1,user_0566,29.0,2025-08-05,Active
TX_user_0566_2,user_0566,29.0,2025-09-04,Active
TX_user_0566_3,user_0566,29.0,2025-10-04,Active
TX_user_0566_4,user_0566,29.0,2025-11-03,Active
TX_user_0566_5,user_0566,29.0,2025-12-03,Active
TX_user_0567_0,user_0567,29.0,2025-01-19,Active
TX_user_0567_1,user_0567,29.0,2025-02-18,Active
TX_user_0567_2,user_0567,29.0,2025-03-20,Active
TX_user_0567_3,user_0567,29.0,2025-04-19,Active
TX_user_0567_4,user_0567,29.0,2025-05-19,Active
TX_user_0567_5,user_0567,29.0,2025-06-18,Active
TX_user_0567_6,user_0567,29.0,2025-07-18,Active
TX_user_0567_7,user_0567,29.0,2025-08-17,Active
TX_user_0567_8,user_0567,29.0,2025-09-16,Active
TX_user_0567_9,user_0567,29.0,2025-10-16,Active
TX_user_0567_10,user_0567,29.0,2025-11-15,Active
TX_user_0567_11,user_0567,29.0,2025-12-15,Active
TX_user_0568_0,user_0568,29.0,2025-06-26,Active
TX_user_0568_1,user_0568,29.0,2025-07-26,Active
TX_user_0568_2,user_0568,29.0,2025-08-25,Active
TX_user_0568_3,user_0568,29.0,2025-09-24,Active
TX_user_0568_4,user_0568,29.0,2025-10-24,Active
TX_user_0568_5,user_0568,29.0,2025-11-23,Active
TX_user_0568_6,user_0568,29.0,2025-12-23,Active
TX_user_0569_0,user_0569,79.0,2025-04-10,Active
TX_user_0569_1,user_0569,79.0,2025-05-10,Active
TX_user_0569_2,user_0569,79.0,2025-06-09,Churned
TX_user_0570_0,user_0570,29.0,2025-08-21,Active
TX_user_0570_1,user_0570,29.0,2025-09-20,Active
TX_user_0570_2,user_0570,29.0,2025-10-20,Active
TX_user_0570_3,user_0570,29.0,2025-11-19,Active
TX_user_0570_4,user_0570,29.0,2025-12-19,Active
TX_user_0571_0,user_0571,79.0,2025-03-17,Active
TX_user_0571_1,user_0571,79.0,2025-04-16,Active
TX_user_0571_2,user_0571,79.0,2025-05-16,Active
TX_user_0571_3,user_0571,79.0,2025-06-15,Active
TX_user_0571_4,user_0571,79.0,2025-07-15,Active
TX_user_0571_5,user_0571,79.0,2025-08-14,Active
TX_user_0571_6,user_0571,79.0,2025-09-13,Active
TX_user_0571_7,user_0571,79.0,2025-10-13,Active
TX_user_0571_8,user_0571,79.0,2025-11-12,Active
TX_user_0571_9,user_0571,79.0,2025-12-12,Active
TX_user_0572_0,user_0572,299.0,2025-09-22,Active
TX_user_0572_1,user_0572,299.0,2025-10-22,Active
TX_user_0572_2,user_0572,299.0,2025-11-21,Active
TX_user_0572_3,user_0572,299.0,2025-12-21,Active
TX_user_0573_0,user_0573,79.0,2025-10-11,Active
TX_user_0573_1,user_0573,79.0,2025-11-10,Active
TX_user_0573_2,user_0573,79.0,2025-12-10,Active
TX_user_0574_0,user_0574,29.0,2025-07-25,Active
TX_user_0574_1,user_0574,29.0,2025-08-24,Active
TX_user_0574_2,user_0574,29.0,2025-09-23,Active
TX_user_0574_3,user_0574,29.0,2025-10-23,Active
TX_user_0574_4,user_0574,29.0,2025-11-22,Active
TX_user_0574_5,user_0574,29.0,2025-12-22,Active
TX_user_0575_0,user_0575,29.0,2025-08-11,Active
TX_user_0575_1,user_0575,29.0,2025-09-10,Active
TX_user_0575_2,user_0575,29.0,2025-10-10,Active
TX_user_0575_3,user_0575,29.0,2025-11-09,Active
TX_user_0575_4,user_0575,29.0,2025-12-09,Active
TX_user_0576_0,user_0576,29.0,2025-02-21,Active
TX_user_0576_1,user_0576,29.0,2025-03-23,Active
TX_user_0576_2,user_0576,29.0,2025-04-22,Active
TX_user_0576_3,user_0576,29.0,2025-05-22,Active
TX_user_0576_4,user_0576,29.0,2025-06-21,Active
TX_user_0576_5,user_0576,29.0,2025-07-21,Active
TX_user_0576_6,user_0576,29.0,2025-08-20,Active
TX_user_0576_7,user_0576,29.0,2025-09-19,Active
TX_user_0576_8,user_0576,29.0,2025-10-19,Active
TX_user_0576_9,user_0576,29.0,2025-11-18,Active
TX_user_0576_10,user_0576,29.0,2025-12-18,Active
TX_user_0577_0,user_0577,29.0,2025-12-05,Active
TX_user_0578_0,user_0578,299.0,2025-05-24,Active
TX_user_0578_1,user_0578,299.0,2025-06-23,Active
TX_user_0578_2,user_0578,299.0,2025-07-23,Active
TX_user_0578_3,user_0578,299.0,2025-08-22,Active
TX_user_0578_4,user_0578,299.0,2025-09-21,Active
TX_user_0578_5,user_0578,299.0,2025-10-21,Active
TX_user_0578_6,user_0578,299.0,2025-11-20,Active
TX_user_0578_7,user_0578,299.0,2025-12-20,Active
TX_user_0579_0,user_0579,29.0,2025-03-10,Active
TX_user_0579_1,user_0579,29.0,2025-04-09,Active
TX_user_0579_2,user_0579,29.0,2025-05-09,Active
TX_user_0579_3,user_0579,29.0,2025-06-08,Active
TX_user_0579_4,user_0579,29.0,2025-07-08,Active
TX_user_0579_5,user_0579,29.0,2025-08-07,Active
TX_user_0579_6,user_0579,29.0,2025-09-06,Active
TX_user_0579_7,user_0579,29.0,2025-10-06,Active
TX_user_0579_8,user_0579,29.0,2025-11-05,Active
TX_user_0579_9,user_0579,29.0,2025-12-05,Active
TX_user_0580_0,user_0580,29.0,2025-04-09,Churned
TX_user_0581_0,user_0581,79.0,2025-01-25,Active
TX_user_0581_1,user_0581,79.0,2025-02-24,Active
TX_user_0581_2,user_0581,79.0,2025-03-26,Active
TX_user_0581_3,user_0581,79.0,2025-04-25,Active
TX_user_0581_4,user_0581,79.0,2025-05-25,Active
TX_user_0581_5,user_0581,79.0,2025-06-24,Active
TX_user_0581_6,user_0581,79.0,2025-07-24,Active
TX_user_0581_7,user_0581,79.0,2025-08-23,Active
TX_user_0581_8,user_0581,79.0,2025-09-22,Active
TX_user_0581_9,user_0581,79.0,2025-10-22,Active
TX_user_0581_10,user_0581,79.0,2025-11-21,Active
TX_user_0581_11,user_0581,79.0,2025-12-21,Active
TX_user_0582_0,user_0582,79.0,2025-02-22,Active
TX_user_0582_1,user_0582,79.0,2025-03-24,Active
TX_user_0582_2,user_0582,79.0,2025-04-23,Active
TX_user_0582_3,user_0582,79.0,2025-05-23,Active
TX_user_0582_4,user_0582,79.0,2025-06-22,Active
TX_user_0582_5,user_0582,79.0,2025-07-22,Active
TX_user_0582_6,user_0582,79.0,2025-08-21,Active
TX_user_0582_7,user_0582,79.0,2025-09-20,Active
TX_user_0582_8,user_0582,79.0,2025-10-20,Active
TX_user_0582_9,user_0582,79.0,2025-11-19,Active
TX_user_0582_10,user_0582,79.0,2025-12-19,Active
TX_user_0583_0,user_0583,79.0,2025-05-31,Active
TX_user_0583_1,user_0583,79.0,2025-06-30,Active
TX_user_0583_2,user_0583,79.0,2025-07-30,Active
TX_user_0583_3,user_0583,79.0,2025-08-29,Active
TX_user_0583_4,user_0583,79.0,2025-09-28,Active
TX_user_0583_5,user_0583,79.0,2025-10-28,Active
TX_user_0583_6,user_0583,79.0,2025-11-27,Active
TX_user_0583_7,user_0583,79.0,2025-12-27,Active
TX_user_0584_0,user_0584,29.0,2025-05-24,Active
TX_user_0584_1,user_0584,29.0,2025-06-23,Active
TX_user_0584_2,user_0584,29.0,2025-07-23,Active
TX_user_0584_3,user_0584,29.0,2025-08-22,Active
TX_user_0584_4,user_0584,29.0,2025-09-21,Active
TX_user_0584_5,user_0584,29.0,2025-10-21,Active
TX_user_0584_6,user_0584,29.0,2025-11-20,Active
TX_user_0584_7,user_0584,29.0,2025-12-20,Active
TX_user_0585_0,user_0585,29.0,2025-02-26,Active
TX_user_0585_1,user_0585,29.0,2025-03-28,Active
TX_user_0585_2,user_0585,29.0,2025-04-27,Active
TX_user_0585_3,user_0585,29.0,2025-05-27,Active
TX_user_0585_4,user_0585,29.0,2025-06-26,Active
TX_user_0585_5,user_0585,29.0,2025-07-26,Active
TX_user_0585_6,user_0585,29.0,2025-08-25,Active
TX_user_0585_7,user_0585,29.0,2025-09-24,Active
TX_user_0585_8,user_0585,29.0,2025-10-24,Active
TX_user_0585_9,user_0585,29.0,2025-11-23,Active
TX_user_0585_10,user_0585,29.0,2025-12-23,Active
TX_user_0586_0,user_0586,79.0,2025-02-08,Active
TX_user_0586_1,user_0586,79.0,2025-03-10,Active
TX_user_0586_2,user_0586,79.0,2025-04-09,Active
TX_user_0586_3,user_0586,79.0,2025-05-09,Active
TX_user_0586_4,user_0586,79.0,2025-06-08,Active
TX_user_0586_5,user_0586,79.0,2025-07-08,Active
TX_user_0586_6,user_0586,79.0,2025-08-07,Active
TX_user_0586_7,user_0586,79.0,2025-09-06,Active
TX_user_0586_8,user_0586,79.0,2025-10-06,Active
TX_user_0586_9,user_0586,79.0,2025-11-05,Active
TX_user_0586_10,user_0586,79.0,2025-12-05,Active
TX_user_0587_0,user_0587,29.0,2025-04-19,Active
TX_user_0587_1,user_0587,29.0,2025-05-19,Active
TX_user_0587_2,user_0587,29.0,2025-06-18,Active
TX_user_0587_3,user_0587,29.0,2025-07-18,Active
TX_user_0587_4,user_0587,29.0,2025-08-17,Active
TX_user_0587_5,user_0587,29.0,2025-09-16,Active
TX_user_0587_6,user_0587,29.0,2025-10-16,Active
TX_user_0587_7,user_0587,29.0,2025-11-15,Active
TX_user_0587_8,user_0587,29.0,2025-12-15,Active
TX_user_0588_0,user_0588,29.0,2025-06-30,Active
TX_user_0588_1,user_0588,29.0,2025-07-30,Active
TX_user_0588_2,user_0588,29.0,2025-08-29,Active
TX_user_0588_3,user_0588,29.0,2025-09-28,Active
TX_user_0588_4,user_0588,29.0,2025-10-28,Active
TX_user_0588_5,user_0588,29.0,2025-11-27,Active
TX_user_0588_6,user_0588,29.0,2025-12-27,Active
TX_user_0589_0,user_0589,29.0,2025-02-11,Churned
TX_user_0590_0,user_0590,29.0,2025-07-05,Active
TX_user_0590_1,user_0590,29.0,2025-08-04,Active
TX_user_0590_2,user_0590,29.0,2025-09-03,Active
TX_user_0590_3,user_0590,29.0,2025-10-03,Active
TX_user_0590_4,user_0590,29.0,2025-11-02,Active
TX_user_0590_5,user_0590,29.0,2025-12-02,Active
TX_user_0591_0,user_0591,29.0,2025-08-11,Active
TX_user_0591_1,user_0591,29.0,2025-09-10,Active
TX_user_0591_2,user_0591,29.0,2025-10-10,Active
TX_user_0591_3,user_0591,29.0,2025-11-09,Active
TX_user_0591_4,user_0591,29.0,2025-12-09,Active
TX_user_0592_0,user_0592,29.0,2025-05-02,Active
TX_user_0592_1,user_0592,29.0,2025-06-01,Active
TX_user_0592_2,user_0592,29.0,2025-07-01,Active
TX_user_0592_3,user_0592,29.0,2025-07-31,Active
TX_user_0592_4,user_0592,29.0,2025-08-30,Active
TX_user_0592_5,user_0592,29.0,2025-09-29,Active
TX_user_0592_6,user_0592,29.0,2025-10-29,Active
TX_user_0592_7,user_0592,29.0,2025-11-28,Active
TX_user_0592_8,user_0592,29.0,2025-12-28,Active
TX_user_0593_0,user_0593,79.0,2025-05-13,Active
TX_user_0593_1,user_0593,79.0,2025-06-12,Active
TX_user_0593_2,user_0593,79.0,2025-07-12,Active
TX_user_0593_3,user_0593,79.0,2025-08-11,Active
TX_user_0593_4,user_0593,79.0,2025-09-10,Active
TX_user_0593_5,user_0593,79.0,2025-10-10,Churned
TX_user_0594_0,user_0594,79.0,2025-06-12,Active
TX_user_0594_1,user_0594,79.0,2025-07-12,Active
TX_user_0594_2,user_0594,79.0,2025-08-11,Active
TX_user_0594_3,user_0594,79.0,2025-09-10,Active
TX_user_0594_4,user_0594,79.0,2025-10-10,Active
TX_user_0594_5,user_0594,79.0,2025-11-09,Active
TX_user_0594_6,user_0594,79.0,2025-12-09,Active
TX_user_0595_0,user_0595,79.0,2025-08-03,Active
TX_user_0595_1,user_0595,79.0,2025-09-02,Active
TX_user_0595_2,user_0595,79.0,2025-10-02,Active
TX_user_0595_3,user_0595,79.0,2025-11-01,Active
TX_user_0595_4,user_0595,79.0,2025-12-01,Active
TX_user_0595_5,user_0595,79.0,2025-12-31,Active
TX_user_0596_0,user_0596,29.0,2025-08-09,Active
TX_user_0596_1,user_0596,29.0,2025-09-08,Active
TX_user_0596_2,user_0596,29.0,2025-10-08,Active
TX_user_0596_3,user_0596,29.0,2025-11-07,Active
TX_user_0596_4,user_0596,29.0,2025-12-07,Active
TX_user_0597_0,user_0597,29.0,2025-08-23,Active
TX_user_0597_1,user_0597,29.0,2025-09-22,Active
TX_user_0597_2,user_0597,29.0,2025-10-22,Active
TX_user_0597_3,user_0597,29.0,2025-11-21,Active
TX_user_0597_4,user_0597,29.0,2025-12-21,Active
TX_user_0598_0,user_0598,29.0,2025-11-27,Active
TX_user_0598_1,user_0598,29.0,2025-12-27,Active
TX_user_0599_0,user_0599,79.0,2025-05-26,Active
TX_user_0599_1,user_0599,79.0,2025-06-25,Active
TX_user_0599_2,user_0599,79.0,2025-07-25,Active
TX_user_0599_3,user_0599,79.0,2025-08-24,Churned
TX_user_0600_0,user_0600,79.0,2025-08-27,Active
TX_user_0600_1,user_0600,79.0,2025-09-26,Active
TX_user_0600_2,user_0600,79.0,2025-10-26,Churned
TX_user_0601_0,user_0601,29.0,2025-03-17,Active
TX_user_0601_1,user_0601,29.0,2025-04-16,Active
TX_user_0601_2,user_0601,29.0,2025-05-16,Active
TX_user_0601_3,user_0601,29.0,2025-06-15,Active
TX_user_0601_4,user_0601,29.0,2025-07-15,Active
TX_user_0601_5,user_0601,29.0,2025-08-14,Active
TX_user_0601_6,user_0601,29.0,2025-09-13,Active
TX_user_0601_7,user_0601,29.0,2025-10-13,Active
TX_user_0601_8,user_0601,29.0,2025-11-12,Active
TX_user_0601_9,user_0601,29.0,2025-12-12,Active
TX_user_0602_0,user_0602,299.0,2025-01-09,Active
TX_user_0602_1,user_0602,299.0,2025-02-08,Active
TX_user_0602_2,user_0602,299.0,2025-03-10,Active
TX_user_0602_3,user_0602,299.0,2025-04-09,Active
TX_user_0602_4,user_0602,299.0,2025-05-09,Active
TX_user_0602_5,user_0602,299.0,2025-06-08,Active
TX_user_0602_6,user_0602,299.0,2025-07-08,Active
TX_user_0602_7,user_0602,299.0,2025-08-07,Active
TX_user_0602_8,user_0602,299.0,2025-09-06,Churned
TX_user_0603_0,user_0603,29.0,2025-03-15,Active
TX_user_0603_1,user_0603,29.0,2025-04-14,Active
TX_user_0603_2,user_0603,29.0,2025-05-14,Active
TX_user_0603_3,user_0603,29.0,2025-06-13,Active
TX_user_0603_4,user_0603,29.0,2025-07-13,Active
TX_user_0603_5,user_0603,29.0,2025-08-12,Active
TX_user_0603_6,user_0603,29.0,2025-09-11,Active
TX_user_0603_7,user_0603,29.0,2025-10-11,Active
TX_user_0603_8,user_0603,29.0,2025-11-10,Active
TX_user_0603_9,user_0603,29.0,2025-12-10,Active
TX_user_0604_0,user_0604,79.0,2025-09-10,Active
TX_user_0604_1,user_0604,79.0,2025-10-10,Active
TX_user_0604_2,user_0604,79.0,2025-11-09,Active
TX_user_0604_3,user_0604,79.0,2025-12-09,Active
TX_user_0605_0,user_0605,79.0,2025-08-18,Active
TX_user_0605_1,user_0605,79.0,2025-09-17,Active
TX_user_0605_2,user_0605,79.0,2025-10-17,Active
TX_user_0605_3,user_0605,79.0,2025-11-16,Active
TX_user_0605_4,user_0605,79.0,2025-12-16,Active
TX_user_0606_0,user_0606,299.0,2025-01-07,Active
TX_user_0606_1,user_0606,299.0,2025-02-06,Active
TX_user_0606_2,user_0606,299.0,2025-03-08,Active
TX_user_0606_3,user_0606,299.0,2025-04-07,Active
TX_user_0606_4,user_0606,299.0,2025-05-07,Active
TX_user_0606_5,user_0606,299.0,2025-06-06,Active
TX_user_0606_6,user_0606,299.0,2025-07-06,Active
TX_user_0606_7,user_0606,299.0,2025-08-05,Active
TX_user_0606_8,user_0606,299.0,2025-09-04,Active
TX_user_0606_9,user_0606,299.0,2025-10-04,Churned
TX_user_0607_0,user_0607,79.0,2025-06-23,Active
TX_user_0607_1,user_0607,79.0,2025-07-23,Active
TX_user_0607_2,user_0607,79.0,2025-08-22,Active
TX_user_0607_3,user_0607,79.0,2025-09-21,Active
TX_user_0607_4,user_0607,79.0,2025-10-21,Active
TX_user_0607_5,user_0607,79.0,2025-11-20,Active
TX_user_0607_6,user_0607,79.0,2025-12-20,Active
TX_user_0608_0,user_0608,79.0,2025-05-21,Active
TX_user_0608_1,user_0608,79.0,2025-06-20,Churned
TX_user_0609_0,user_0609,29.0,2025-06-17,Active
TX_user_0609_1,user_0609,29.0,2025-07-17,Active
TX_user_0609_2,user_0609,29.0,2025-08-16,Active
TX_user_0609_3,user_0609,29.0,2025-09-15,Active
TX_user_0609_4,user_0609,29.0,2025-10-15,Active
TX_user_0609_5,user_0609,29.0,2025-11-14,Active
TX_user_0609_6,user_0609,29.0,2025-12-14,Active
TX_user_0610_0,user_0610,79.0,2025-06-19,Churned
TX_user_0611_0,user_0611,29.0,2025-10-10,Active
TX_user_0611_1,user_0611,29.0,2025-11-09,Active
TX_user_0611_2,user_0611,29.0,2025-12-09,Active
TX_user_0612_0,user_0612,299.0,2025-05-02,Active
TX_user_0612_1,user_0612,299.0,2025-06-01,Active
TX_user_0612_2,user_0612,299.0,2025-07-01,Active
TX_user_0612_3,user_0612,299.0,2025-07-31,Active
TX_user_0612_4,user_0612,299.0,2025-08-30,Active
TX_user_0612_5,user_0612,299.0,2025-09-29,Active
TX_user_0612_6,user_0612,299.0,2025-10-29,Active
TX_user_0612_7,user_0612,299.0,2025-11-28,Active
TX_user_0612_8,user_0612,299.0,2025-12-28,Active
TX_user_0613_0,user_0613,79.0,2025-07-13,Active
TX_user_0613_1,user_0613,79.0,2025-08-12,Active
TX_user_0613_2,user_0613,79.0,2025-09-11,Active
TX_user_0613_3,user_0613,79.0,2025-10-11,Active
TX_user_0613_4,user_0613,79.0,2025-11-10,Active
TX_user_0613_5,user_0613,79.0,2025-12-10,Active
TX_user_0614_0,user_0614,79.0,2025-01-05,Active
TX_user_0614_1,user_0614,79.0,2025-02-04,Active
TX_user_0614_2,user_0614,79.0,2025-03-06,Active
TX_user_0614_3,user_0614,79.0,2025-04-05,Active
TX_user_0614_4,user_0614,79.0,2025-05-05,Active
TX_user_0614_5,user_0614,79.0,2025-06-04,Active
TX_user_0614_6,user_0614,79.0,2025-07-04,Active
TX_user_0614_7,user_0614,79.0,2025-08-03,Active
TX_user_0614_8,user_0614,79.0,2025-09-02,Active
TX_user_0614_9,user_0614,79.0,2025-10-02,Active
TX_user_0614_10,user_0614,79.0,2025-11-01,Active
TX_user_0614_11,user_0614,79.0,2025-12-01,Active
TX_user_0615_0,user_0615,29.0,2025-01-29,Active
TX_user_0615_1,user_0615,29.0,2025-02-28,Active
TX_user_0615_2,user_0615,29.0,2025-03-30,Active
TX_user_0615_3,user_0615,29.0,2025-04-29,Active
TX_user_0615_4,user_0615,29.0,2025-05-29,Active
TX_user_0615_5,user_0615,29.0,2025-06-28,Active
TX_user_0615_6,user_0615,29.0,2025-07-28,Active
TX_user_0615_7,user_0615,29.0,2025-08-27,Active
TX_user_0615_8,user_0615,29.0,2025-09-26,Active
TX_user_0615_9,user_0615,29.0,2025-10-26,Churned
TX_user_0616_0,user_0616,79.0,2025-06-14,Active
TX_user_0616_1,user_0616,79.0,2025-07-14,Active
TX_user_0616_2,user_0616,79.0,2025-08-13,Active
TX_user_0616_3,user_0616,79.0,2025-09-12,Active
TX_user_0616_4,user_0616,79.0,2025-10-12,Active
TX_user_0616_5,user_0616,79.0,2025-11-11,Active
TX_user_0616_6,user_0616,79.0,2025-12-11,Active
TX_user_0617_0,user_0617,79.0,2025-12-05,Active
TX_user_0618_0,user_0618,79.0,2025-05-16,Active
TX_user_0618_1,user_0618,79.0,2025-06-15,Active
TX_user_0618_2,user_0618,79.0,2025-07-15,Active
TX_user_0618_3,user_0618,79.0,2025-08-14,Active
TX_user_0618_4,user_0618,79.0,2025-09-13,Active
TX_user_0618_5,user_0618,79.0,2025-10-13,Active
TX_user_0618_6,user_0618,79.0,2025-11-12,Active
TX_user_0618_7,user_0618,79.0,2025-12-12,Active
TX_user_0619_0,user_0619,29.0,2025-12-31,Active
TX_user_0620_0,user_0620,29.0,2025-11-17,Active
TX_user_0620_1,user_0620,29.0,2025-12-17,Active
TX_user_0621_0,user_0621,29.0,2025-12-08,Active
TX_user_0622_0,user_0622,29.0,2025-05-25,Active
TX_user_0622_1,user_0622,29.0,2025-06-24,Active
TX_user_0622_2,user_0622,29.0,2025-07-24,Active
TX_user_0622_3,user_0622,29.0,2025-08-23,Active
TX_user_0622_4,user_0622,29.0,2025-09-22,Active
TX_user_0622_5,user_0622,29.0,2025-10-22,Active
TX_user_0622_6,user_0622,29.0,2025-11-21,Active
TX_user_0622_7,user_0622,29.0,2025-12-21,Active
TX_user_0623_0,user_0623,299.0,2025-11-23,Active
TX_user_0623_1,user_0623,299.0,2025-12-23,Active
TX_user_0624_0,user_0624,29.0,2025-08-05,Active
TX_user_0624_1,user_0624,29.0,2025-09-04,Active
TX_user_0624_2,user_0624,29.0,2025-10-04,Active
TX_user_0624_3,user_0624,29.0,2025-11-03,Active
TX_user_0624_4,user_0624,29.0,2025-12-03,Active
TX_user_0625_0,user_0625,299.0,2025-10-28,Active
TX_user_0625_1,user_0625,299.0,2025-11-27,Active
TX_user_0625_2,user_0625,299.0,2025-12-27,Active
TX_user_0626_0,user_0626,29.0,2025-05-12,Active
TX_user_0626_1,user_0626,29.0,2025-06-11,Active
TX_user_0626_2,user_0626,29.0,2025-07-11,Active
TX_user_0626_3,user_0626,29.0,2025-08-10,Active
TX_user_0626_4,user_0626,29.0,2025-09-09,Active
TX_user_0626_5,user_0626,29.0,2025-10-09,Active
TX_user_0626_6,user_0626,29.0,2025-11-08,Active
TX_user_0626_7,user_0626,29.0,2025-12-08,Active
TX_user_0627_0,user_0627,29.0,2025-10-19,Active
TX_user_0627_1,user_0627,29.0,2025-11-18,Active
TX_user_0627_2,user_0627,29.0,2025-12-18,Active
TX_user_0628_0,user_0628,79.0,2025-03-11,Active
TX_user_0628_1,user_0628,79.0,2025-04-10,Active
TX_user_0628_2,user_0628,79.0,2025-05-10,Active
TX_user_0628_3,user_0628,79.0,2025-06-09,Active
TX_user_0628_4,user_0628,79.0,2025-07-09,Active
TX_user_0628_5,user_0628,79.0,2025-08-08,Active
TX_user_0628_6,user_0628,79.0,2025-09-07,Active
TX_user_0628_7,user_0628,79.0,2025-10-07,Active
TX_user_0628_8,user_0628,79.0,2025-11-06,Active
TX_user_0628_9,user_0628,79.0,2025-12-06,Active
TX_user_0629_0,user_0629,79.0,2025-09-09,Active
TX_user_0629_1,user_0629,79.0,2025-10-09,Active
TX_user_0629_2,user_0629,79.0,2025-11-08,Active
TX_user_0629_3,user_0629,79.0,2025-12-08,Active
TX_user_0630_0,user_0630,29.0,2025-10-02,Active
TX_user_0630_1,user_0630,29.0,2025-11-01,Active
TX_user_0630_2,user_0630,29.0,2025-12-01,Active
TX_user_0630_3,user_0630,29.0,2025-12-31,Active
TX_user_0631_0,user_0631,79.0,2025-12-30,Active
TX_user_0632_0,user_0632,79.0,2025-07-01,Active
TX_user_0632_1,user_0632,79.0,2025-07-31,Active
TX_user_0632_2,user_0632,79.0,2025-08-30,Active
TX_user_0632_3,user_0632,79.0,2025-09-29,Active
TX_user_0632_4,user_0632,79.0,2025-10-29,Active
TX_user_0632_5,user_0632,79.0,2025-11-28,Active
TX_user_0632_6,user_0632,79.0,2025-12-28,Active
TX_user_0633_0,user_0633,29.0,2025-06-16,Active
TX_user_0633_1,user_0633,29.0,2025-07-16,Active
TX_user_0633_2,user_0633,29.0,2025-08-15,Active
TX_user_0633_3,user_0633,29.0,2025-09-14,Active
TX_user_0633_4,user_0633,29.0,2025-10-14,Active
TX_user_0633_5,user_0633,29.0,2025-11-13,Active
TX_user_0633_6,user_0633,29.0,2025-12-13,Active
TX_user_0634_0,user_0634,299.0,2025-04-01,Active
TX_user_0634_1,user_0634,299.0,2025-05-01,Active
TX_user_0634_2,user_0634,299.0,2025-05-31,Active
TX_user_0634_3,user_0634,299.0,2025-06-30,Active
TX_user_0634_4,user_0634,299.0,2025-07-30,Active
TX_user_0634_5,user_0634,299.0,2025-08-29,Active
TX_user_0634_6,user_0634,299.0,2025-09-28,Active
TX_user_0634_7,user_0634,299.0,2025-10-28,Active
TX_user_0634_8,user_0634,299.0,2025-11-27,Churned
TX_user_0635_0,user_0635,299.0,2025-07-21,Active
TX_user_0635_1,user_0635,299.0,2025-08-20,Active
TX_user_0635_2,user_0635,299.0,2025-09-19,Active
TX_user_0635_3,user_0635,299.0,2025-10-19,Active
TX_user_0635_4,user_0635,299.0,2025-11-18,Active
TX_user_0635_5,user_0635,299.0,2025-12-18,Active
TX_user_0636_0,user_0636,79.0,2025-12-12,Active
TX_user_0637_0,user_0637,29.0,2025-01-19,Active
TX_user_0637_1,user_0637,29.0,2025-02-18,Active
TX_user_0637_2,user_0637,29.0,2025-03-20,Active
TX_user_0637_3,user_0637,29.0,2025-04-19,Active
TX_user_0637_4,user_0637,29.0,2025-05-19,Active
TX_user_0637_5,user_0637,29.0,2025-06-18,Active
TX_user_0637_6,user_0637,29.0,2025-07-18,Active
TX_user_0637_7,user_0637,29.0,2025-08-17,Active
TX_user_0637_8,user_0637,29.0,2025-09-16,Active
TX_user_0637_9,user_0637,29.0,2025-10-16,Active
TX_user_0637_10,user_0637,29.0,2025-11-15,Active
TX_user_0637_11,user_0637,29.0,2025-12-15,Active
TX_user_0638_0,user_0638,79.0,2025-02-08,Active
TX_user_0638_1,user_0638,79.0,2025-03-10,Active
TX_user_0638_2,user_0638,79.0,2025-04-09,Active
TX_user_0638_3,user_0638,79.0,2025-05-09,Active
TX_user_0638_4,user_0638,79.0,2025-06-08,Active
TX_user_0638_5,user_0638,79.0,2025-07-08,Churned
TX_user_0639_0,user_0639,29.0,2025-05-06,Active
TX_user_0639_1,user_0639,29.0,2025-06-05,Active
TX_user_0639_2,user_0639,29.0,2025-07-05,Active
TX_user_0639_3,user_0639,29.0,2025-08-04,Active
TX_user_0639_4,user_0639,29.0,2025-09-03,Active
TX_user_0639_5,user_0639,29.0,2025-10-03,Active
TX_user_0639_6,user_0639,29.0,2025-11-02,Active
TX_user_0639_7,user_0639,29.0,2025-12-02,Active
TX_user_0640_0,user_0640,29.0,2025-06-22,Active
TX_user_0640_1,user_0640,29.0,2025-07-22,Active
TX_user_0640_2,user_0640,29.0,2025-08-21,Active
TX_user_0640_3,user_0640,29.0,2025-09-20,Churned
TX_user_0641_0,user_0641,29.0,2025-05-21,Active
TX_user_0641_1,user_0641,29.0,2025-06-20,Active
TX_user_0641_2,user_0641,29.0,2025-07-20,Active
TX_user_0641_3,user_0641,29.0,2025-08-19,Active
TX_user_0641_4,user_0641,29.0,2025-09-18,Active
TX_user_0641_5,user_0641,29.0,2025-10-18,Active
